grant_number;year;research_area;research_institution_type;has_collab_switzerland;has_collab_europe;has_collab_north_am;has_collab_asia;has_collab_latin_am;has_collab_oceania;has_collab_africa
175720;2017;Mathematics, Natural- and Engineering Sciences;University of applied sciences;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175721;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175726;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175727;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175728;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175729;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175731;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175733;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175735;2017;Mathematics, Natural- and Engineering Sciences;University of applied sciences;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE
175741;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175742;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175744;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175745;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175746;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175747;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175748;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175749;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175750;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175751;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175752;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
175754;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175755;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175759;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175760;2017;Biology and Medicine;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175761;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175762;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175767;2017;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175770;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175773;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175774;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175776;2017;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175778;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175779;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175780;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175781;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175784;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
175785;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175786;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175787;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175791;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175792;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175793;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175794;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175795;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175796;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175799;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175800;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175801;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175806;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175807;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175808;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175809;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175816;2017;Humanities and Social Sciences;University of Teacher Education;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175820;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175821;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175822;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175823;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175824;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175827;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175828;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175830;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175832;2017;Mathematics, Natural- and Engineering Sciences;University of applied sciences;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175836;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175838;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175839;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175841;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175842;2017;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175843;2017;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175849;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
175850;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175854;2017;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
175863;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175867;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175868;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
175872;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175874;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175875;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175876;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175877;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175878;2017;Humanities and Social Sciences;University of Teacher Education;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175879;2017;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175880;2017;Humanities and Social Sciences;University of Teacher Education;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175887;2017;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
175888;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175889;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175893;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
175898;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175900;2017;Mathematics, Natural- and Engineering Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175903;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175905;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175909;2017;Humanities and Social Sciences;University of Teacher Education;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175913;2017;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175919;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175920;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175921;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175923;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175926;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175927;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175933;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
175935;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175939;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175940;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175941;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175942;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175943;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175944;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175947;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175949;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175955;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175958;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175960;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175962;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175965;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175968;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175970;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175971;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175974;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175976;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175977;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175978;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175984;2017;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175985;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
175986;2017;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175987;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175989;2017;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175994;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
175996;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175997;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175998;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175999;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176005;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176006;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176007;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176008;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176011;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176016;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176022;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176023;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176025;2017;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176026;2017;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176035;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176036;2017;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
176037;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176038;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176039;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176044;2017;Biology and Medicine;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176045;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176050;2017;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176052;2017;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
176055;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176056;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176060;2017;Biology and Medicine;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176061;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176063;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176065;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176069;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176078;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176080;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176083;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176084;2017;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176088;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176090;2017;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176095;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176097;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176100;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176101;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176104;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176114;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
176115;2017;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176116;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176119;2017;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
176123;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176124;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176125;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176127;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176128;2017;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176130;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176131;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176138;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176146;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176147;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176148;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176153;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176154;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176158;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
176161;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176162;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176165;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176168;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176170;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176172;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176174;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176175;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176177;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176178;2017;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176188;2017;Biology and Medicine;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176189;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176190;2017;Biology and Medicine;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176191;2017;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
176196;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176198;2017;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176204;2017;Biology and Medicine;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176206;2017;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
176209;2017;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
